year,country,cpa,value_total,contracts
2021,NL,J59_60,240389891.82,74
2021,NL,J61,116749156.22,23
2021,NL,J62_63,26453199920.42,589
2021,NL,K64,27324957.61,13
2021,NL,K65,372993008.62,99
2021,NL,L68,90547333,12
2021,NL,M69_70,961212393.72,265
2021,NL,M71,2232801702.76,396
2021,NL,M72,188897436.93,84
2021,NL,M73,101888757,65
2021,NL,N78,4821170269.09,420
2021,NL,N80-82,74777800,21
2021,NL,O84,604061195.99,64
2021,NL,P85,657784536.14,118
2021,NL,Q86,992110165.14,57
2021,NL,Q87_88,687008805.31,58
2021,NL,R90-92,163043356,23
2021,NL,R93,40720568,11
2021,NL,S96,278219968.16,64
2021,NO,C26,2925870,12
2021,NO,M69_70,5150000,17
2021,PL,A01,46689105.52,26
2021,PL,A02,292276025.33,77
2021,PL,C10-12,20805105.13,29
2021,PL,C16,69779449.86,60
2021,PL,C19,83545236.29,40
2021,PL,C21,586064100.31,218
2021,PL,C26,99358912.59,121
2021,PL,C27,89829830.01,19
2021,PL,C28,85638764.64,42
2021,PL,C29,64971626.05,23
2021,PL,C31_32,26439776.3,32
2021,PL,C33,65588834.27,34
2021,PL,D35,404118196.79,76
2021,PL,E37-39,758555692.57,313
2021,PL,F,1631078142.56,85
2021,PL,H49,162307027.47,14
2021,PL,J59_60,16593557.42,11
2021,PL,J61,8059677.24,12
2021,PL,J62_63,169917414.6,77
2021,PL,K64,76599312.32,13
2021,PL,M69_70,114412633.55,30
2021,PL,M71,204125454.44,67
2021,PT,A01,73235440.18,83
2021,PT,A02,18963193.57,45
2021,PT,C10-12,195892523.76,171
2021,PT,C13-15,39745510.09,63
2021,PT,C16,335227301.37,224
2021,PT,C17,6902739.24,13
2021,PT,C18,35399418.4,40
2021,PT,C19,150277737.58,96
2021,PT,C20,45908367.38,36
2021,PT,C21,694557478.63,1011
2021,PT,C26,658614894.16,302
2021,PT,C27,80805400,64
2021,PT,C28,242695938.46,157
2021,PT,C29,1352791078.69,132
2021,PT,C31_32,60374051.9,93
2021,PT,C33,213297572.27,214
2021,PT,D35,168703602.1,97
2021,PT,E37-39,1372716946.99,457
2021,PT,F,4117941561.22,564
2021,PT,G47,10554283.6,14
2021,PT,H49,202617879.8,120
2021,PT,H52,34905195.18,16
2021,PT,I,493964385.89,175
2021,PT,J59_60,24879229.11,57
2021,PT,J61,91244077.24,74
2021,PT,J62_63,636561117.21,663
2021,PT,K64,43335460.47,36
2021,PT,K65,244936109.58,243
2021,PT,M69_70,337779654.57,310
2021,PT,M71,724529156.83,315
2021,PT,M72,8599678.3,14
2021,PT,M73,55197901.9,48
2021,PT,N78,14963411.44,25
2021,PT,N79,23613990.21,40
2021,PT,N80-82,21568032.45,22
2021,PT,O84,9424918.7,17
2021,PT,P85,14206844.77,39
2021,PT,Q86,145991526.66,198
2021,PT,S95,9417774.5,19
2021,PT,S96,36653270.56,41
2021,RE,F,679284395.91,15
2021,RO,C16,78924016.53,42
2021,RO,C26,97284426.47,34
2021,RO,C27,68178635.69,24
2021,RO,C28,80754470.85,45
2021,RO,C29,309160113.88,11
2021,RO,C33,54421789.46,40
2021,RO,F,321421588.73,44
2021,RO,H51,18442374.19,42
2021,RO,J59_60,33902965.9,12
2021,RO,J61,31474064.53,52
2021,RO,J62_63,64061924.77,58
2021,RO,M69_70,9645434.51,14
2021,RO,M71,52985520.46,16
2021,RO,M74_75,257868948.85,20
2021,RS,F,209513279.19,21
2021,RS,M71,57347081.44,20
2021,SE,C26,13208632,12
2021,SE,J62_63,427734852.81,16
2021,SE,Q86,178964509,19
2021,SI,A01,47105545.49,80
2021,SI,A02,529960147.51,59
2021,SI,C10-12,826031335.08,1380
2021,SI,C13-15,43271292.82,98
2021,SI,C16,137986239.52,195
2021,SI,C17,189348592.88,56
2021,SI,C18,276114516.15,46
2021,SI,C19,572026094.25,131
2021,SI,C20,42250434.48,54
2021,SI,C21,3484032220.14,1370
2021,SI,C26,2232957495.2,752
2021,SI,C27,180951543.87,110
2021,SI,C28,273888772.9,209
2021,SI,C29,165451166.26,95
2021,SI,C31_32,79670189.27,176
2021,SI,C33,997148595.31,320
2021,SI,D35,99393477.84,54
2021,SI,E37-39,516191447.5,378
2021,SI,F,2814568070.94,469
2021,SI,G47,33627326.61,24
2021,SI,H49,234780891.94,203
2021,SI,H51,17869122.25,29
2021,SI,H52,1421071014.71,91
2021,SI,H53,107684267.49,22
2021,SI,I,36431707.65,18
2021,SI,J59_60,42920474.79,70
2021,SI,J61,37064837.7,33
2021,SI,J62_63,513426730.63,480
2021,SI,K65,93127409.36,68
2021,SI,M69_70,322887002.15,123
2021,SI,M71,1996267441.39,639
2021,SI,M72,14353091.39,13
2021,SI,M73,30164759.13,30
2021,SI,N78,30202344.14,15
2021,SI,N80-82,45383005.66,40
2021,SI,P85,32419947.43,18
2021,SI,Q86,37565263.01,45
2021,SI,R90-92,9205978.18,15
2021,SI,S95,57420356.32,46
2021,SI,S96,84572849.3,66
2021,SK,A01,77438971.08,46
2021,SK,A02,188958368.07,53
2021,SK,C10-12,57561734.84,137
2021,SK,C13-15,141474021.15,41
2021,SK,C16,489195433.33,157
2021,SK,C19,224988579.82,99
2021,SK,C20,37837916.79,44
2021,SK,C21,682237210.44,612
2021,SK,C26,477838677.31,347
2021,SK,C27,252083667.28,55
2021,SK,C28,162496725.65,333
2021,SK,C29,763261565.05,82
2021,SK,C31_32,53635315.88,144
2021,SK,C33,307938508.87,99
2021,SK,D35,493880007.41,121
2021,SK,E37-39,485891292.52,170
2021,SK,F,20659816618.63,517
2021,SK,H49,1762505691.55,32
2021,SK,H52,1747867144.49,15
2021,SK,I,196314058.34,54
2021,SK,J59_60,41795705.49,53
2021,SK,J61,165927695.12,51
2021,SK,J62_63,1070260158.51,274
2021,SK,K65,75404285.97,41
2021,SK,M69_70,2018802678.52,57
2021,SK,M71,618587770.69,266
2021,SK,M72,16108469.23,32
2021,SK,M73,15577155.18,13
2021,SK,Q86,7510415,12
2021,SK,S95,12240836.23,18
2021,SK,S96,15851078.33,19
2021,TR,F,79169544.49,14
2021,TR,M71,95879067.7,42
2021,UA,M71,19307100,14
2021,UK,F,738028886.57,15
2021,UK,J62_63,97496030.86,13
2021,UK,M69_70,252230271.87,25
2021,UK,M71,493144272.33,11
2021,UK,M72,68911033,24
2021,UK,P85,41831623.71,11
